id	confirmed	deaths	recovered	date	url	pays
11684	0	0	0	2020-01-28	PRY	Paraguay
11685	119	5	15	2020-04-08	PRY	Paraguay
11686	0	0	0	2020-02-10	PRY	Paraguay
11687	0	0	0	2020-02-07	PRY	Paraguay
11688	0	0	0	2020-01-30	PRY	Paraguay
11689	37	3	0	2020-03-25	PRY	Paraguay
11690	104	3	12	2020-04-05	PRY	Paraguay
11691	0	0	0	2020-02-02	PRY	Paraguay
11692	174	8	30	2020-04-16	PRY	Paraguay
11693	0	0	0	2020-02-09	PRY	Paraguay
11694	0	0	0	2020-03-07	PRY	Paraguay
11695	0	0	0	2020-02-08	PRY	Paraguay
11696	0	0	0	2020-01-24	PRY	Paraguay
11697	0	0	0	2020-02-06	PRY	Paraguay
11698	147	6	22	2020-04-13	PRY	Paraguay
11699	124	5	18	2020-04-09	PRY	Paraguay
11700	0	0	0	2020-02-14	PRY	Paraguay
11701	0	0	0	2020-01-29	PRY	Paraguay
11702	96	3	12	2020-04-04	PRY	Paraguay
11703	13	0	0	2020-03-20	PRY	Paraguay
11704	77	3	2	2020-04-02	PRY	Paraguay
11705	8	0	0	2020-03-16	PRY	Paraguay
11706	213	9	62	2020-04-22	PRY	Paraguay
11707	52	3	1	2020-03-27	PRY	Paraguay
11708	133	6	18	2020-04-11	PRY	Paraguay
11709	161	8	23	2020-04-15	PRY	Paraguay
11710	223	9	78	2020-04-24	PRY	Paraguay
11711	0	0	0	2020-02-15	PRY	Paraguay
11712	65	3	1	2020-03-31	PRY	Paraguay
11713	0	0	0	2020-02-17	PRY	Paraguay
11714	0	0	0	2020-02-05	PRY	Paraguay
11715	0	0	0	2020-03-01	PRY	Paraguay
11716	69	3	1	2020-04-01	PRY	Paraguay
11717	0	0	0	2020-03-02	PRY	Paraguay
11718	0	0	0	2020-02-25	PRY	Paraguay
11719	9	0	0	2020-03-17	PRY	Paraguay
11720	159	7	22	2020-04-14	PRY	Paraguay
11721	0	0	0	2020-01-26	PRY	Paraguay
11722	0	0	0	2020-02-12	PRY	Paraguay
11723	0	0	0	2020-02-19	PRY	Paraguay
11724	129	6	18	2020-04-10	PRY	Paraguay
11725	6	0	0	2020-03-14	PRY	Paraguay
11726	199	8	30	2020-04-17	PRY	Paraguay
11727	1	0	0	2020-03-10	PRY	Paraguay
11728	0	0	0	2020-03-05	PRY	Paraguay
11729	0	0	0	2020-02-18	PRY	Paraguay
11730	213	9	67	2020-04-23	PRY	Paraguay
11731	208	8	53	2020-04-21	PRY	Paraguay
11732	5	0	0	2020-03-12	PRY	Paraguay
11733	208	8	46	2020-04-20	PRY	Paraguay
11734	22	1	0	2020-03-22	PRY	Paraguay
11735	206	8	41	2020-04-19	PRY	Paraguay
11736	6	0	0	2020-03-13	PRY	Paraguay
11737	0	0	0	2020-02-27	PRY	Paraguay
11738	202	8	35	2020-04-18	PRY	Paraguay
11739	0	0	0	2020-02-26	PRY	Paraguay
11740	113	5	12	2020-04-06	PRY	Paraguay
11741	0	0	0	2020-02-20	PRY	Paraguay
11742	0	0	0	2020-02-13	PRY	Paraguay
11743	0	0	0	2020-02-24	PRY	Paraguay
11744	18	1	0	2020-03-21	PRY	Paraguay
11745	0	0	0	2020-02-23	PRY	Paraguay
11746	0	0	0	2020-02-03	PRY	Paraguay
11747	27	2	0	2020-03-24	PRY	Paraguay
11748	0	0	0	2020-02-22	PRY	Paraguay
11749	0	0	0	2020-01-25	PRY	Paraguay
11750	0	0	0	2020-01-23	PRY	Paraguay
11751	671	16	16	2020-03-28	PER	Peru
11752	0	0	0	2020-02-01	PER	Peru
11753	10303	230	2869	2020-04-14	PER	Peru
11754	0	0	0	2020-02-11	PER	Peru
11755	0	0	0	2020-02-17	PER	Peru
11756	234	3	1	2020-03-20	PER	Peru
11757	580	9	14	2020-03-26	PER	Peru
11758	21648	634	7496	2020-04-24	PER	Peru
11759	0	0	0	2020-01-29	PER	Peru
11760	0	0	0	2020-02-25	PER	Peru
11761	0	0	0	2020-02-08	PER	Peru
11762	1	0	0	2020-03-06	PER	Peru
11763	0	0	0	2020-01-24	PER	Peru
11764	0	0	0	2020-02-29	PER	Peru
11765	0	0	0	2020-02-26	PER	Peru
11766	15628	400	6811	2020-04-19	PER	Peru
11767	0	0	0	2020-02-12	PER	Peru
11768	11	0	0	2020-03-11	PER	Peru
11769	16325	445	6968	2020-04-20	PER	Peru
11770	11475	254	3108	2020-04-15	PER	Peru
11771	318	5	1	2020-03-21	PER	Peru
11772	234	0	1	2020-03-19	PER	Peru
11773	0	0	0	2020-01-25	PER	Peru
11774	145	0	1	2020-03-18	PER	Peru
11775	0	0	0	2020-02-23	PER	Peru
11776	0	0	0	2020-01-27	PER	Peru
11777	2281	83	989	2020-04-05	PER	Peru
11778	0	0	0	2020-02-24	PER	Peru
11779	0	0	0	2020-03-01	PER	Peru
11780	0	0	0	2020-02-27	PER	Peru
11781	5256	138	1438	2020-04-09	PER	Peru
11782	1	0	0	2020-03-07	PER	Peru
11783	4342	121	1333	2020-04-08	PER	Peru
11784	0	0	0	2020-02-22	PER	Peru
11785	1414	55	537	2020-04-02	PER	Peru
11786	0	0	0	2020-02-10	PER	Peru
11787	950	24	53	2020-03-30	PER	Peru
11788	1746	73	914	2020-04-04	PER	Peru
11789	0	0	0	2020-02-05	PER	Peru
11790	0	0	0	2020-01-26	PER	Peru
11791	17837	484	6982	2020-04-21	PER	Peru
11792	0	0	0	2020-03-05	PER	Peru
11793	2954	107	1301	2020-04-07	PER	Peru
11794	0	0	0	2020-02-03	PER	Peru
11795	1323	38	394	2020-04-01	PER	Peru
11796	0	0	0	2020-01-28	PER	Peru
11797	1595	61	537	2020-04-03	PER	Peru
11798	363	5	1	2020-03-22	PER	Peru
11799	5897	169	1569	2020-04-10	PER	Peru
11800	0	0	0	2020-01-31	PER	Peru
11801	11	0	0	2020-03-10	PER	Peru
11802	86	0	0	2020-03-16	PER	Peru
11803	28	0	0	2020-03-13	PER	Peru
11804	0	0	0	2020-01-22	PER	Peru
11805	0	0	0	2020-03-04	PER	Peru
11806	7519	193	1798	2020-04-12	PER	Peru
11807	416	7	1	2020-03-24	PER	Peru
11808	0	0	0	2020-02-20	PER	Peru
11809	0	0	0	2020-02-04	PER	Peru
11810	0	0	0	2020-02-21	PER	Peru
11811	38	0	0	2020-03-14	PER	Peru
11812	14420	348	6684	2020-04-18	PER	Peru
11813	0	0	0	2020-02-16	PER	Peru
11814	0	0	0	2020-02-06	PER	Peru
11815	12491	274	6120	2020-04-16	PER	Peru
11816	0	0	0	2020-02-15	PER	Peru
11817	0	0	0	2020-01-23	PER	Peru
11818	0	0	0	2020-02-13	PER	Peru
11819	852	18	16	2020-03-29	PER	Peru
11820	0	0	0	2020-03-02	PER	Peru
11821	43	0	0	2020-03-15	PER	Peru
11822	0	0	0	2020-02-09	PER	Peru
11823	0	0	0	2020-01-30	PER	Peru
11824	9784	216	2642	2020-04-13	PER	Peru
11825	20914	572	7422	2020-04-23	PER	Peru
11826	1065	30	394	2020-03-31	PER	Peru
11827	7	0	0	2020-03-09	PER	Peru
11828	13489	300	6541	2020-04-17	PER	Peru
11829	0	0	0	2020-02-28	PER	Peru
11830	480	9	1	2020-03-25	PER	Peru
11831	395	5	1	2020-03-23	PER	Peru
11832	0	0	0	2020-02-14	PER	Peru
11833	0	0	0	2020-02-18	PER	Peru
11834	0	0	0	2020-02-07	PER	Peru
11835	19250	530	7027	2020-04-22	PER	Peru
11836	6	0	0	2020-03-08	PER	Peru
11837	635	11	16	2020-03-27	PER	Peru
11838	15	0	0	2020-03-12	PER	Peru
11839	0	0	0	2020-03-03	PER	Peru
11840	2561	92	997	2020-04-06	PER	Peru
11841	117	0	1	2020-03-17	PER	Peru
11842	6848	181	1739	2020-04-11	PER	Peru
11843	0	0	0	2020-02-19	PER	Peru
11844	0	0	0	2020-02-02	PER	Peru
11845	0	0	0	2020-01-29	PHL	Philippines
11846	3	1	1	2020-02-17	PHL	Philippines
11847	3	1	1	2020-03-05	PHL	Philippines
11848	1	0	0	2020-01-31	PHL	Philippines
11849	4428	247	157	2020-04-11	PHL	Philippines
11850	3	1	1	2020-02-23	PHL	Philippines
11851	1075	68	35	2020-03-28	PHL	Philippines
11852	307	19	13	2020-03-21	PHL	Philippines
11853	3	1	1	2020-02-21	PHL	Philippines
11854	3094	144	57	2020-04-04	PHL	Philippines
11855	3	1	0	2020-02-10	PHL	Philippines
11856	3246	152	64	2020-04-05	PHL	Philippines
11857	111	8	2	2020-03-14	PHL	Philippines
11858	2084	88	49	2020-03-31	PHL	Philippines
11859	3	1	1	2020-02-13	PHL	Philippines
11860	1546	78	42	2020-03-30	PHL	Philippines
11861	636	38	26	2020-03-25	PHL	Philippines
11862	6710	446	693	2020-04-22	PHL	Philippines
11863	3	1	1	2020-02-29	PHL	Philippines
11864	3	1	1	2020-02-25	PHL	Philippines
11865	4195	221	140	2020-04-10	PHL	Philippines
11866	3	1	0	2020-02-08	PHL	Philippines
11867	33	1	2	2020-03-10	PHL	Philippines
11868	3	1	1	2020-02-20	PHL	Philippines
11869	3	1	1	2020-02-22	PHL	Philippines
11870	552	35	20	2020-03-24	PHL	Philippines
11871	64	5	2	2020-03-13	PHL	Philippines
11872	6599	437	654	2020-04-21	PHL	Philippines
11873	0	0	0	2020-01-26	PHL	Philippines
11874	2	1	0	2020-02-02	PHL	Philippines
11875	5453	349	353	2020-04-15	PHL	Philippines
11876	4648	297	197	2020-04-12	PHL	Philippines
11877	2	1	0	2020-02-04	PHL	Philippines
11878	2	1	0	2020-02-03	PHL	Philippines
11879	7192	477	762	2020-04-24	PHL	Philippines
11880	140	11	2	2020-03-15	PHL	Philippines
11881	6087	397	516	2020-04-18	PHL	Philippines
11882	5223	335	295	2020-04-14	PHL	Philippines
11883	6981	462	722	2020-04-23	PHL	Philippines
11884	187	12	5	2020-03-17	PHL	Philippines
11885	5660	362	435	2020-04-16	PHL	Philippines
11886	6259	409	572	2020-04-19	PHL	Philippines
11887	6459	428	613	2020-04-20	PHL	Philippines
11888	2633	107	51	2020-04-02	PHL	Philippines
11889	380	25	17	2020-03-22	PHL	Philippines
11890	3	1	0	2020-02-11	PHL	Philippines
11891	230	18	8	2020-03-20	PHL	Philippines
11892	4932	315	242	2020-04-13	PHL	Philippines
11893	0	0	0	2020-01-25	PHL	Philippines
11894	1	0	0	2020-02-01	PHL	Philippines
11895	6	1	1	2020-03-07	PHL	Philippines
11896	5878	387	487	2020-04-17	PHL	Philippines
11897	1	0	0	2020-01-30	PHL	Philippines
11898	0	0	0	2020-01-23	PHL	Philippines
11899	3	1	1	2020-03-01	PHL	Philippines
11900	0	0	0	2020-01-24	PHL	Philippines
11901	3764	177	84	2020-04-07	PHL	Philippines
11902	3	1	1	2020-02-26	PHL	Philippines
11903	0	0	0	2020-01-27	PHL	Philippines
11904	20	1	1	2020-03-09	PHL	Philippines
11905	3	1	1	2020-02-27	PHL	Philippines
11906	2	1	0	2020-02-05	PHL	Philippines
11907	3	1	1	2020-03-03	PHL	Philippines
11908	202	19	5	2020-03-18	PHL	Philippines
11909	3	1	1	2020-02-24	PHL	Philippines
11910	0	0	0	2020-01-22	PHL	Philippines
11911	3018	136	52	2020-04-03	PHL	Philippines
11912	3	1	1	2020-02-18	PHL	Philippines
11913	3	1	1	2020-02-14	PHL	Philippines
11914	3	1	1	2020-02-12	PHL	Philippines
11915	4076	203	124	2020-04-09	PHL	Philippines
11916	803	54	31	2020-03-27	PHL	Philippines
11917	2	1	0	2020-02-06	PHL	Philippines
11918	3	1	1	2020-02-28	PHL	Philippines
11919	52	2	2	2020-03-12	PHL	Philippines
11920	462	33	17	2020-03-23	PHL	Philippines
11921	0	0	0	2020-01-28	PHL	Philippines
11922	3	1	1	2020-02-16	PHL	Philippines
11923	49	1	2	2020-03-11	PHL	Philippines
11924	2311	96	50	2020-04-01	PHL	Philippines
11925	3	1	1	2020-02-19	PHL	Philippines
11926	142	12	2	2020-03-16	PHL	Philippines
11927	5	1	1	2020-03-06	PHL	Philippines
11928	1418	71	42	2020-03-29	PHL	Philippines
11929	707	45	28	2020-03-26	PHL	Philippines
11930	3	1	0	2020-02-07	PHL	Philippines
11931	217	17	8	2020-03-19	PHL	Philippines
11932	3	1	1	2020-02-15	PHL	Philippines
11933	10	1	1	2020-03-08	PHL	Philippines
11934	3	1	0	2020-02-09	PHL	Philippines
11935	3	1	1	2020-03-04	PHL	Philippines
11936	3870	182	96	2020-04-08	PHL	Philippines
11937	3	1	1	2020-03-02	PHL	Philippines
11938	3660	163	73	2020-04-06	PHL	Philippines
11939	0	0	0	2020-02-11	POL	Poland
11940	1389	16	7	2020-03-27	POL	Poland
11941	0	0	0	2020-02-04	POL	Poland
11942	355	5	1	2020-03-19	POL	Poland
11943	0	0	0	2020-02-18	POL	Poland
11944	0	0	0	2020-02-07	POL	Poland
11945	2311	33	7	2020-03-31	POL	Poland
11946	0	0	0	2020-02-28	POL	Poland
11947	103	3	0	2020-03-14	POL	Poland
11948	0	0	0	2020-03-03	POL	Poland
11949	0	0	0	2020-02-20	POL	Poland
11950	49	1	0	2020-03-12	POL	Poland
11951	1862	22	7	2020-03-29	POL	Poland
11952	0	0	0	2020-02-10	POL	Poland
11953	1	0	0	2020-03-05	POL	Poland
11954	68	2	0	2020-03-13	POL	Poland
11955	5575	174	284	2020-04-09	POL	Poland
11956	0	0	0	2020-02-13	POL	Poland
11957	10511	454	1740	2020-04-23	POL	Poland
11958	177	4	13	2020-03-16	POL	Poland
11959	749	8	1	2020-03-23	POL	Poland
11960	4848	129	191	2020-04-07	POL	Poland
11961	1221	16	7	2020-03-26	POL	Poland
11962	0	0	0	2020-02-29	POL	Poland
11963	0	0	0	2020-02-21	POL	Poland
11964	0	0	0	2020-02-15	POL	Poland
11965	0	0	0	2020-02-25	POL	Poland
11966	0	0	0	2020-01-25	POL	Poland
11967	0	0	0	2020-02-08	POL	Poland
11968	0	0	0	2020-01-30	POL	Poland
11969	7918	314	774	2020-04-16	POL	Poland
11970	3383	71	56	2020-04-03	POL	Poland
11971	6356	208	375	2020-04-11	POL	Poland
11972	16	0	0	2020-03-09	POL	Poland
11973	0	0	0	2020-03-02	POL	Poland
11974	0	0	0	2020-01-28	POL	Poland
11975	6674	232	439	2020-04-12	POL	Poland
11976	251	5	13	2020-03-18	POL	Poland
11977	10892	494	1944	2020-04-24	POL	Poland
11978	11	0	0	2020-03-08	POL	Poland
11979	238	5	13	2020-03-17	POL	Poland
11980	9856	401	1297	2020-04-21	POL	Poland
11981	0	0	0	2020-03-01	POL	Poland
11982	0	0	0	2020-02-03	POL	Poland
11983	0	0	0	2020-02-01	POL	Poland
11984	1	0	0	2020-03-04	POL	Poland
11985	9287	360	1040	2020-04-19	POL	Poland
11986	3627	79	116	2020-04-04	POL	Poland
11987	0	0	0	2020-02-17	POL	Poland
11988	8379	332	866	2020-04-17	POL	Poland
11989	5205	159	222	2020-04-08	POL	Poland
11990	1638	18	7	2020-03-28	POL	Poland
11991	0	0	0	2020-02-22	POL	Poland
11992	119	3	0	2020-03-15	POL	Poland
11993	2946	57	56	2020-04-02	POL	Poland
11994	0	0	0	2020-02-24	POL	Poland
11995	7202	263	618	2020-04-14	POL	Poland
11996	0	0	0	2020-01-31	POL	Poland
11997	0	0	0	2020-02-02	POL	Poland
11998	9593	380	1133	2020-04-20	POL	Poland
11999	0	0	0	2020-02-09	POL	Poland
12000	2554	43	47	2020-04-01	POL	Poland
12001	31	0	0	2020-03-11	POL	Poland
12002	0	0	0	2020-02-16	POL	Poland
12003	0	0	0	2020-02-12	POL	Poland
12004	0	0	0	2020-01-22	POL	Poland
12005	0	0	0	2020-02-19	POL	Poland
12006	0	0	0	2020-02-23	POL	Poland
12007	5	0	0	2020-03-06	POL	Poland
12008	2055	31	7	2020-03-30	POL	Poland
12009	0	0	0	2020-02-27	POL	Poland
12010	5955	181	318	2020-04-10	POL	Poland
12011	22	0	0	2020-03-10	POL	Poland
12012	6934	245	487	2020-04-13	POL	Poland
12013	0	0	0	2020-01-26	POL	Poland
12014	10169	426	1513	2020-04-22	POL	Poland
12015	7582	286	668	2020-04-15	POL	Poland
12016	5	0	0	2020-03-07	POL	Poland
12017	4102	94	134	2020-04-05	POL	Poland
12018	4413	107	162	2020-04-06	POL	Poland
12019	425	5	1	2020-03-20	POL	Poland
12020	0	0	0	2020-02-06	POL	Poland
12021	0	0	0	2020-02-26	POL	Poland
12022	634	7	1	2020-03-22	POL	Poland
12023	1051	14	7	2020-03-25	POL	Poland
12024	0	0	0	2020-02-05	POL	Poland
12025	536	5	1	2020-03-21	POL	Poland
12026	0	0	0	2020-01-24	POL	Poland
12027	901	10	1	2020-03-24	POL	Poland
12028	0	0	0	2020-01-29	POL	Poland
12029	8742	347	981	2020-04-18	POL	Poland
12030	0	0	0	2020-01-27	POL	Poland
12031	0	0	0	2020-01-23	POL	Poland
12032	0	0	0	2020-02-14	POL	Poland
12033	0	0	0	2020-01-31	PRT	Portugal
12034	5	0	0	2020-03-04	PRT	Portugal
12035	8251	187	43	2020-04-01	PRT	Portugal
12036	11730	311	140	2020-04-06	PRT	Portugal
12037	15987	470	266	2020-04-11	PRT	Portugal
12038	30	0	0	2020-03-09	PRT	Portugal
12039	1600	14	5	2020-03-22	PRT	Portugal
12040	0	0	0	2020-02-05	PRT	Portugal
12041	0	0	0	2020-02-10	PRT	Portugal
12042	0	0	0	2020-02-23	PRT	Portugal
12043	331	0	3	2020-03-16	PRT	Portugal
12044	0	0	0	2020-02-29	PRT	Portugal
12045	448	2	3	2020-03-18	PRT	Portugal
12046	0	0	0	2020-02-27	PRT	Portugal
12047	112	0	1	2020-03-13	PRT	Portugal
12048	59	0	0	2020-03-12	PRT	Portugal
12049	22797	854	1228	2020-04-24	PRT	Portugal
12050	0	0	0	2020-02-18	PRT	Portugal
12051	0	0	0	2020-01-29	PRT	Portugal
12052	0	0	0	2020-01-22	PRT	Portugal
12053	19022	657	519	2020-04-17	PRT	Portugal
12054	17448	567	347	2020-04-14	PRT	Portugal
12055	2362	33	22	2020-03-24	PRT	Portugal
12056	9034	209	68	2020-04-02	PRT	Portugal
12057	16585	504	277	2020-04-12	PRT	Portugal
12058	8	0	0	2020-03-05	PRT	Portugal
12059	21982	785	1143	2020-04-22	PRT	Portugal
12060	2	0	0	2020-03-02	PRT	Portugal
12061	5962	119	43	2020-03-29	PRT	Portugal
12062	0	0	0	2020-02-19	PRT	Portugal
12063	169	0	2	2020-03-14	PRT	Portugal
12064	0	0	0	2020-02-02	PRT	Portugal
12065	2995	43	22	2020-03-25	PRT	Portugal
12066	59	0	0	2020-03-11	PRT	Portugal
12067	0	0	0	2020-02-01	PRT	Portugal
12068	30	0	0	2020-03-08	PRT	Portugal
12069	18841	629	493	2020-04-16	PRT	Portugal
12070	0	0	0	2020-02-28	PRT	Portugal
12071	6408	140	43	2020-03-30	PRT	Portugal
12072	2060	23	5	2020-03-23	PRT	Portugal
12073	0	0	0	2020-02-25	PRT	Portugal
12074	20206	714	610	2020-04-19	PRT	Portugal
12075	785	3	3	2020-03-19	PRT	Portugal
12076	19685	687	610	2020-04-18	PRT	Portugal
12077	2	0	0	2020-03-03	PRT	Portugal
12078	41	0	0	2020-03-10	PRT	Portugal
12079	0	0	0	2020-02-20	PRT	Portugal
12080	0	0	0	2020-01-24	PRT	Portugal
12081	21379	762	917	2020-04-21	PRT	Portugal
12082	1020	6	5	2020-03-20	PRT	Portugal
12083	0	0	0	2020-02-17	PRT	Portugal
12084	0	0	0	2020-02-11	PRT	Portugal
12085	0	0	0	2020-02-24	PRT	Portugal
12086	20	0	0	2020-03-07	PRT	Portugal
12087	0	0	0	2020-02-14	PRT	Portugal
12088	0	0	0	2020-01-25	PRT	Portugal
12089	9886	246	68	2020-04-03	PRT	Portugal
12090	0	0	0	2020-01-23	PRT	Portugal
12091	0	0	0	2020-02-12	PRT	Portugal
12092	448	1	3	2020-03-17	PRT	Portugal
12093	4268	76	43	2020-03-27	PRT	Portugal
12094	0	0	0	2020-02-15	PRT	Portugal
12095	7443	160	43	2020-03-31	PRT	Portugal
12096	13956	409	205	2020-04-09	PRT	Portugal
12097	11278	295	75	2020-04-05	PRT	Portugal
12098	1280	12	5	2020-03-21	PRT	Portugal
12099	0	0	0	2020-01-30	PRT	Portugal
12100	13	0	0	2020-03-06	PRT	Portugal
12101	245	0	2	2020-03-15	PRT	Portugal
12102	0	0	0	2020-01-28	PRT	Portugal
12103	16934	535	277	2020-04-13	PRT	Portugal
12104	0	0	0	2020-02-08	PRT	Portugal
12105	0	0	0	2020-02-03	PRT	Portugal
12106	0	0	0	2020-01-27	PRT	Portugal
12107	0	0	0	2020-02-13	PRT	Portugal
12108	20863	735	610	2020-04-20	PRT	Portugal
12109	18091	599	383	2020-04-15	PRT	Portugal
12110	12442	345	184	2020-04-07	PRT	Portugal
12111	10524	266	75	2020-04-04	PRT	Portugal
12112	0	0	0	2020-02-21	PRT	Portugal
12113	5170	100	43	2020-03-28	PRT	Portugal
12114	0	0	0	2020-03-01	PRT	Portugal
12115	0	0	0	2020-02-07	PRT	Portugal
12116	3544	60	43	2020-03-26	PRT	Portugal
12117	0	0	0	2020-02-09	PRT	Portugal
12118	0	0	0	2020-02-04	PRT	Portugal
12119	0	0	0	2020-02-16	PRT	Portugal
12120	13141	380	196	2020-04-08	PRT	Portugal
12121	0	0	0	2020-02-22	PRT	Portugal
12122	0	0	0	2020-02-06	PRT	Portugal
12123	22353	820	1201	2020-04-23	PRT	Portugal
12124	15472	435	233	2020-04-10	PRT	Portugal
12125	0	0	0	2020-01-26	PRT	Portugal
12126	0	0	0	2020-02-26	PRT	Portugal
12127	8	0	0	2020-03-31	GNB	Guinea-Bissau
12128	0	0	0	2020-03-05	GNB	Guinea-Bissau
12129	50	0	3	2020-04-19	GNB	Guinea-Bissau
12130	0	0	0	2020-02-01	GNB	Guinea-Bissau
12131	0	0	0	2020-02-13	GNB	Guinea-Bissau
12132	0	0	0	2020-03-11	GNB	Guinea-Bissau
12133	0	0	0	2020-03-16	GNB	Guinea-Bissau
12134	43	0	0	2020-04-17	GNB	Guinea-Bissau
12135	0	0	0	2020-02-14	GNB	Guinea-Bissau
12136	0	0	0	2020-02-25	GNB	Guinea-Bissau
12137	0	0	0	2020-03-04	GNB	Guinea-Bissau
12138	38	0	0	2020-04-14	GNB	Guinea-Bissau
12139	0	0	0	2020-02-04	GNB	Guinea-Bissau
12140	0	0	0	2020-03-03	GNB	Guinea-Bissau
12141	50	0	3	2020-04-22	GNB	Guinea-Bissau
12142	0	0	0	2020-02-29	GNB	Guinea-Bissau
12143	33	0	0	2020-04-08	GNB	Guinea-Bissau
12144	15	0	0	2020-04-03	GNB	Guinea-Bissau
12145	0	0	0	2020-01-25	GNB	Guinea-Bissau
12146	0	0	0	2020-02-20	GNB	Guinea-Bissau
12147	0	0	0	2020-01-30	GNB	Guinea-Bissau
12148	0	0	0	2020-02-08	GNB	Guinea-Bissau
12149	0	0	0	2020-02-21	GNB	Guinea-Bissau
12150	0	0	0	2020-02-27	GNB	Guinea-Bissau
12151	0	0	0	2020-01-29	GNB	Guinea-Bissau
12152	2	0	0	2020-03-29	GNB	Guinea-Bissau
12153	50	0	3	2020-04-20	GNB	Guinea-Bissau
12154	0	0	0	2020-01-31	GNB	Guinea-Bissau
12155	50	0	3	2020-04-23	GNB	Guinea-Bissau
12156	0	0	0	2020-02-19	GNB	Guinea-Bissau
12157	9	0	0	2020-04-02	GNB	Guinea-Bissau
12158	52	0	3	2020-04-24	GNB	Guinea-Bissau
12159	0	0	0	2020-03-09	GNB	Guinea-Bissau
12160	2	0	0	2020-03-26	GNB	Guinea-Bissau
12161	36	0	0	2020-04-10	GNB	Guinea-Bissau
12162	46	0	0	2020-04-18	GNB	Guinea-Bissau
12163	0	0	0	2020-02-11	GNB	Guinea-Bissau
12164	2	0	0	2020-03-25	GNB	Guinea-Bissau
12165	18	0	0	2020-04-04	GNB	Guinea-Bissau
12166	0	0	0	2020-02-18	GNB	Guinea-Bissau
12167	38	0	0	2020-04-11	GNB	Guinea-Bissau
12168	50	0	3	2020-04-21	GNB	Guinea-Bissau
12169	18	0	0	2020-04-06	GNB	Guinea-Bissau
12170	0	0	0	2020-03-15	GNB	Guinea-Bissau
12171	0	0	0	2020-01-24	GNB	Guinea-Bissau
12172	0	0	0	2020-02-23	GNB	Guinea-Bissau
12173	0	0	0	2020-02-02	GNB	Guinea-Bissau
12174	18	0	0	2020-04-05	GNB	Guinea-Bissau
12175	0	0	0	2020-03-18	GNB	Guinea-Bissau
12176	0	0	0	2020-03-22	GNB	Guinea-Bissau
12177	38	0	0	2020-04-12	GNB	Guinea-Bissau
12178	0	0	0	2020-03-01	GNB	Guinea-Bissau
12179	0	0	0	2020-02-05	GNB	Guinea-Bissau
12180	0	0	0	2020-03-17	GNB	Guinea-Bissau
12181	38	0	0	2020-04-13	GNB	Guinea-Bissau
12182	0	0	0	2020-03-07	GNB	Guinea-Bissau
12183	0	0	0	2020-02-12	GNB	Guinea-Bissau
12184	2	0	0	2020-03-28	GNB	Guinea-Bissau
12185	0	0	0	2020-03-06	GNB	Guinea-Bissau
12186	0	0	0	2020-01-28	GNB	Guinea-Bissau
12187	0	0	0	2020-02-07	GNB	Guinea-Bissau
12188	2	0	0	2020-03-27	GNB	Guinea-Bissau
12189	33	0	0	2020-04-07	GNB	Guinea-Bissau
12190	0	0	0	2020-03-20	GNB	Guinea-Bissau
12191	0	0	0	2020-03-12	GNB	Guinea-Bissau
12192	0	0	0	2020-03-24	GNB	Guinea-Bissau
12193	0	0	0	2020-03-23	GNB	Guinea-Bissau
12194	36	0	0	2020-04-09	GNB	Guinea-Bissau
12195	0	0	0	2020-03-21	GNB	Guinea-Bissau
12196	0	0	0	2020-02-24	GNB	Guinea-Bissau
12197	0	0	0	2020-02-22	GNB	Guinea-Bissau
12198	0	0	0	2020-03-10	GNB	Guinea-Bissau
12199	0	0	0	2020-02-16	GNB	Guinea-Bissau
12200	8	0	0	2020-03-30	GNB	Guinea-Bissau
12201	0	0	0	2020-02-15	GNB	Guinea-Bissau
12202	9	0	0	2020-04-01	GNB	Guinea-Bissau
12203	0	0	0	2020-02-26	GNB	Guinea-Bissau
12204	0	0	0	2020-02-06	GNB	Guinea-Bissau
12205	0	0	0	2020-01-26	GNB	Guinea-Bissau
12206	0	0	0	2020-02-17	GNB	Guinea-Bissau
12207	0	0	0	2020-02-10	GNB	Guinea-Bissau
12208	0	0	0	2020-03-08	GNB	Guinea-Bissau
12209	0	0	0	2020-01-22	GNB	Guinea-Bissau
12210	0	0	0	2020-03-13	GNB	Guinea-Bissau
12211	0	0	0	2020-03-19	GNB	Guinea-Bissau
12212	0	0	0	2020-02-28	GNB	Guinea-Bissau
12213	0	0	0	2020-01-27	GNB	Guinea-Bissau
12214	0	0	0	2020-02-09	GNB	Guinea-Bissau
12215	43	0	0	2020-04-15	GNB	Guinea-Bissau
12216	0	0	0	2020-01-23	GNB	Guinea-Bissau
12217	0	0	0	2020-03-02	GNB	Guinea-Bissau
12218	0	0	0	2020-02-03	GNB	Guinea-Bissau
12219	43	0	0	2020-04-16	GNB	Guinea-Bissau
12220	0	0	0	2020-03-14	GNB	Guinea-Bissau
12221	0	0	0	2020-01-28	TLS	Timor-Leste
12222	18	0	1	2020-04-18	TLS	Timor-Leste
12223	0	0	0	2020-02-09	TLS	Timor-Leste
12224	19	0	1	2020-04-19	TLS	Timor-Leste
12225	0	0	0	2020-03-20	TLS	Timor-Leste
12226	0	0	0	2020-01-27	TLS	Timor-Leste
12227	0	0	0	2020-03-15	TLS	Timor-Leste
12228	0	0	0	2020-03-19	TLS	Timor-Leste
