id	dep	sexe	jour	actue_hospit	actu_rea	recovered	deaths
19424	"10"	1	"2020-05-21"	54	2	285	80
19425	"10"	2	"2020-05-21"	40	0	257	46
19426	"11"	0	"2020-05-21"	17	3	211	55
19427	"11"	1	"2020-05-21"	11	3	110	39
19428	"11"	2	"2020-05-21"	6	0	101	16
19429	"12"	0	"2020-05-21"	16	0	128	23
19430	"12"	1	"2020-05-21"	8	0	60	14
19431	"12"	2	"2020-05-21"	8	0	68	9
19432	"13"	0	"2020-05-21"	658	73	2799	509
19433	"13"	1	"2020-05-21"	338	59	1440	282
19434	"13"	2	"2020-05-21"	320	14	1336	227
19435	"14"	0	"2020-05-21"	113	8	242	77
19436	"14"	1	"2020-05-21"	47	8	126	53
19437	"14"	2	"2020-05-21"	66	0	116	24
19438	"15"	0	"2020-05-21"	19	1	40	9
19439	"15"	1	"2020-05-21"	13	0	22	6
19440	"15"	2	"2020-05-21"	6	1	18	3
19441	"16"	0	"2020-05-21"	5	1	47	12
19442	"16"	1	"2020-05-21"	5	1	27	7
19443	"16"	2	"2020-05-21"	0	0	20	5
19444	"17"	0	"2020-05-21"	34	4	119	46
19445	"17"	1	"2020-05-21"	13	0	73	31
19446	"17"	2	"2020-05-21"	21	4	46	15
19447	"18"	0	"2020-05-21"	54	0	138	73
19448	"18"	1	"2020-05-21"	22	0	71	36
19449	"18"	2	"2020-05-21"	32	0	67	37
19450	"19"	0	"2020-05-21"	54	6	105	33
19451	"19"	1	"2020-05-21"	32	5	55	27
19452	"19"	2	"2020-05-21"	22	1	50	6
19453	"21"	0	"2020-05-21"	104	20	803	238
19454	"21"	1	"2020-05-21"	47	12	368	135
19455	"21"	2	"2020-05-21"	57	8	432	103
19456	"22"	0	"2020-05-21"	48	2	169	31
19457	"22"	1	"2020-05-21"	22	1	83	18
19458	"22"	2	"2020-05-21"	26	1	86	13
19459	"23"	0	"2020-05-21"	18	7	50	8
19460	"23"	1	"2020-05-21"	12	6	27	5
19461	"23"	2	"2020-05-21"	6	1	23	3
19462	"24"	0	"2020-05-21"	16	1	76	12
19463	"24"	1	"2020-05-21"	9	0	40	5
19464	"24"	2	"2020-05-21"	7	1	36	7
19465	"25"	0	"2020-05-21"	83	14	552	144
19466	"25"	1	"2020-05-21"	48	10	279	83
19467	"25"	2	"2020-05-21"	35	4	273	60
19468	"26"	0	"2020-05-21"	60	6	464	128
19469	"26"	1	"2020-05-21"	36	4	248	78
19470	"26"	2	"2020-05-21"	24	2	216	50
19471	"27"	0	"2020-05-21"	90	3	157	74
19472	"27"	1	"2020-05-21"	46	3	69	35
19473	"27"	2	"2020-05-21"	44	0	87	39
19474	"28"	0	"2020-05-21"	172	11	425	116
19475	"28"	1	"2020-05-21"	75	8	216	59
19476	"28"	2	"2020-05-21"	94	2	195	56
19477	"29"	0	"2020-05-21"	30	2	159	41
19478	"29"	1	"2020-05-21"	13	2	92	27
19479	"29"	2	"2020-05-21"	16	0	65	14
19480	"2A"	0	"2020-05-21"	30	2	115	47
19481	"2A"	1	"2020-05-21"	13	2	47	27
19482	"2A"	2	"2020-05-21"	17	0	68	20
19483	"2B"	0	"2020-05-21"	6	2	102	10
19484	"2B"	1	"2020-05-21"	4	1	54	5
19485	"2B"	2	"2020-05-21"	2	1	48	5
19486	"30"	0	"2020-05-21"	71	9	278	88
19487	"30"	1	"2020-05-21"	35	8	150	43
19488	"30"	2	"2020-05-21"	36	1	128	45
19489	"31"	0	"2020-05-21"	76	26	581	64
19490	"31"	1	"2020-05-21"	50	23	326	40
19491	"31"	2	"2020-05-21"	25	3	255	24
19492	"32"	0	"2020-05-21"	9	2	79	23
19493	"32"	1	"2020-05-21"	4	2	43	14
19494	"32"	2	"2020-05-21"	5	0	36	9
19495	"33"	0	"2020-05-21"	149	23	807	141
19496	"33"	1	"2020-05-21"	76	17	406	71
19497	"33"	2	"2020-05-21"	73	6	400	70
19498	"34"	0	"2020-05-21"	37	13	640	116
19499	"34"	1	"2020-05-21"	19	10	311	66
19500	"34"	2	"2020-05-21"	18	3	326	50
19501	"35"	0	"2020-05-21"	88	5	382	82
19502	"35"	1	"2020-05-21"	47	3	217	43
19503	"35"	2	"2020-05-21"	41	2	164	39
19504	"36"	0	"2020-05-21"	97	4	96	75
19505	"36"	1	"2020-05-21"	46	2	40	41
19506	"36"	2	"2020-05-21"	51	2	55	34
19507	"37"	0	"2020-05-21"	109	12	279	77
19508	"37"	1	"2020-05-21"	57	10	128	50
19509	"37"	2	"2020-05-21"	52	2	150	27
19510	"38"	0	"2020-05-21"	112	15	589	135
19511	"38"	1	"2020-05-21"	58	13	287	74
19512	"38"	2	"2020-05-21"	51	2	297	61
19513	"39"	0	"2020-05-21"	56	0	225	58
19514	"39"	1	"2020-05-21"	24	0	93	31
19515	"39"	2	"2020-05-21"	32	0	132	27
19516	"40"	0	"2020-05-21"	10	1	63	12
19517	"40"	1	"2020-05-21"	7	1	35	6
19518	"40"	2	"2020-05-21"	3	0	28	6
19519	"41"	0	"2020-05-21"	120	7	196	60
19520	"41"	1	"2020-05-21"	65	6	95	34
19521	"41"	2	"2020-05-21"	55	1	101	26
19522	"42"	0	"2020-05-21"	239	31	806	229
19523	"42"	1	"2020-05-21"	137	28	411	157
19524	"42"	2	"2020-05-21"	102	3	395	72
19525	"43"	0	"2020-05-21"	17	2	88	14
19526	"43"	1	"2020-05-21"	5	1	36	9
19527	"43"	2	"2020-05-21"	12	1	52	5
19528	"44"	0	"2020-05-21"	132	6	528	143
19529	"44"	1	"2020-05-21"	68	4	278	87
19530	"44"	2	"2020-05-21"	64	2	249	56
19531	"45"	0	"2020-05-21"	143	17	516	91
19532	"45"	1	"2020-05-21"	83	11	262	57
19533	"45"	2	"2020-05-21"	59	6	254	34
19534	"46"	0	"2020-05-21"	9	1	62	21
19535	"46"	1	"2020-05-21"	2	0	33	9
19536	"46"	2	"2020-05-21"	7	1	29	12
19537	"47"	0	"2020-05-21"	20	2	55	9
19538	"47"	1	"2020-05-21"	7	1	33	8
19539	"47"	2	"2020-05-21"	13	1	22	1
19540	"48"	0	"2020-05-21"	1	0	22	1
19541	"48"	1	"2020-05-21"	1	0	11	1
19542	"48"	2	"2020-05-21"	0	0	11	0
19543	"49"	0	"2020-05-21"	118	14	487	127
19544	"49"	1	"2020-05-21"	58	11	244	78
19545	"49"	2	"2020-05-21"	59	3	243	49
19546	"50"	0	"2020-05-21"	46	3	118	46
19547	"50"	1	"2020-05-21"	29	3	60	21
19548	"50"	2	"2020-05-21"	17	0	57	25
19549	"51"	0	"2020-05-21"	176	14	883	249
19550	"51"	1	"2020-05-21"	103	13	409	144
19551	"51"	2	"2020-05-21"	72	1	468	104
19552	"52"	0	"2020-05-21"	75	5	191	75
19553	"52"	1	"2020-05-21"	28	3	104	37
19554	"52"	2	"2020-05-21"	47	2	87	38
19555	"53"	0	"2020-05-21"	38	3	138	40
19556	"53"	1	"2020-05-21"	14	2	70	24
19557	"53"	2	"2020-05-21"	24	1	68	16
19558	"54"	0	"2020-05-21"	192	21	957	331
19559	"54"	1	"2020-05-21"	85	16	471	201
19560	"54"	2	"2020-05-21"	106	5	479	130
19561	"55"	0	"2020-05-21"	129	4	347	93
19562	"55"	1	"2020-05-21"	76	3	164	53
19563	"55"	2	"2020-05-21"	53	1	183	40
19564	"56"	0	"2020-05-21"	66	11	371	87
19565	"56"	1	"2020-05-21"	40	8	197	53
19566	"56"	2	"2020-05-21"	26	3	173	34
19567	"57"	0	"2020-05-21"	504	57	2063	786
19568	"57"	1	"2020-05-21"	257	39	1047	447
19569	"57"	2	"2020-05-21"	243	17	1010	335
19570	"58"	0	"2020-05-21"	24	2	73	25
19571	"58"	1	"2020-05-21"	10	2	25	13
19572	"58"	2	"2020-05-21"	14	0	48	12
19573	"59"	0	"2020-05-21"	653	78	1774	550
19574	"59"	1	"2020-05-21"	306	60	901	289
19575	"59"	2	"2020-05-21"	346	18	873	257
19576	"60"	0	"2020-05-21"	350	14	917	379
19577	"60"	1	"2020-05-21"	153	11	456	219
19578	"60"	2	"2020-05-21"	197	3	459	160
19579	"61"	0	"2020-05-21"	52	3	181	36
19580	"61"	1	"2020-05-21"	28	3	74	24
19581	"61"	2	"2020-05-21"	23	0	107	12
19582	"62"	0	"2020-05-21"	297	39	1134	275
19583	"62"	1	"2020-05-21"	148	32	550	154
19584	"62"	2	"2020-05-21"	146	7	581	121
19585	"63"	0	"2020-05-21"	30	4	158	40
19586	"63"	1	"2020-05-21"	14	3	87	25
19587	"63"	2	"2020-05-21"	16	1	71	15
19588	"64"	0	"2020-05-21"	27	3	192	26
19589	"64"	1	"2020-05-21"	16	3	100	19
19590	"64"	2	"2020-05-21"	11	0	92	7
19591	"65"	0	"2020-05-21"	21	3	140	25
19592	"65"	1	"2020-05-21"	11	3	67	12
19593	"65"	2	"2020-05-21"	10	0	73	13
19594	"66"	0	"2020-05-21"	1	0	276	34
19595	"66"	1	"2020-05-21"	1	0	122	16
19596	"66"	2	"2020-05-21"	0	0	154	18
19597	"67"	0	"2020-05-21"	610	58	2102	609
19598	"67"	1	"2020-05-21"	312	34	1142	357
19599	"67"	2	"2020-05-21"	297	24	954	251
19600	"68"	0	"2020-05-21"	661	48	2239	763
19601	"68"	1	"2020-05-21"	344	38	1192	464
19602	"68"	2	"2020-05-21"	315	10	1041	294
19603	"69"	0	"2020-05-21"	684	78	2408	603
19604	"69"	1	"2020-05-21"	344	59	1154	332
19605	"69"	2	"2020-05-21"	336	19	1223	262
19606	"70"	0	"2020-05-21"	72	1	227	77
19607	"70"	1	"2020-05-21"	38	0	117	51
19608	"70"	2	"2020-05-21"	34	1	109	26
19609	"71"	0	"2020-05-21"	169	9	564	191
19610	"71"	1	"2020-05-21"	79	8	255	100
19611	"71"	2	"2020-05-21"	90	1	307	91
19612	"72"	0	"2020-05-21"	103	3	286	75
19613	"72"	1	"2020-05-21"	50	3	140	40
19614	"72"	2	"2020-05-21"	53	0	146	35
19615	"73"	0	"2020-05-21"	44	4	361	61
19616	"73"	1	"2020-05-21"	18	3	161	38
19617	"73"	2	"2020-05-21"	26	1	200	23
19618	"74"	0	"2020-05-21"	129	10	775	158
19619	"74"	1	"2020-05-21"	74	8	411	105
19620	"74"	2	"2020-05-21"	55	2	362	53
19621	"75"	0	"2020-05-21"	1307	220	5258	1649
19622	"75"	1	"2020-05-21"	737	174	2958	1033
19623	"75"	2	"2020-05-21"	563	46	2271	609
19624	"76"	0	"2020-05-21"	135	14	659	174
19625	"76"	1	"2020-05-21"	61	9	328	103
19626	"76"	2	"2020-05-21"	74	5	330	70
19627	"77"	0	"2020-05-21"	476	70	2220	601
19628	"77"	1	"2020-05-21"	244	50	1249	363
19629	"77"	2	"2020-05-21"	232	20	964	238
19630	"78"	0	"2020-05-21"	634	45	1806	473
19631	"78"	1	"2020-05-21"	318	42	958	286
19632	"78"	2	"2020-05-21"	314	3	843	186
19633	"79"	0	"2020-05-21"	11	2	55	20
19634	"79"	1	"2020-05-21"	4	0	29	11
19635	"79"	2	"2020-05-21"	7	2	26	9
19636	"80"	0	"2020-05-21"	159	15	643	208
19637	"80"	1	"2020-05-21"	77	11	312	124
19638	"80"	2	"2020-05-21"	82	4	323	84
19639	"81"	0	"2020-05-21"	21	2	101	22
19640	"81"	1	"2020-05-21"	11	1	45	8
19641	"81"	2	"2020-05-21"	10	1	56	14
19642	"82"	0	"2020-05-21"	7	4	37	5
19643	"82"	1	"2020-05-21"	5	3	20	5
19644	"82"	2	"2020-05-21"	2	1	17	0
19645	"83"	0	"2020-05-21"	160	12	826	125
19646	"83"	1	"2020-05-21"	82	10	484	69
19647	"83"	2	"2020-05-21"	77	2	341	55
19648	"84"	0	"2020-05-21"	29	0	224	35
19649	"84"	1	"2020-05-21"	18	0	113	25
19650	"84"	2	"2020-05-21"	11	0	111	10
19651	"85"	0	"2020-05-21"	60	7	174	35
19652	"85"	1	"2020-05-21"	35	5	89	24
19653	"85"	2	"2020-05-21"	25	2	85	11
19654	"86"	0	"2020-05-21"	16	3	121	37
19655	"86"	1	"2020-05-21"	9	2	64	21
19656	"86"	2	"2020-05-21"	7	1	57	16
19657	"87"	0	"2020-05-21"	22	3	111	24
19658	"87"	1	"2020-05-21"	7	1	53	12
19659	"87"	2	"2020-05-21"	15	2	57	12
19660	"88"	0	"2020-05-21"	74	4	643	250
19661	"88"	1	"2020-05-21"	38	4	320	147
19662	"88"	2	"2020-05-21"	36	0	323	103
19663	"89"	0	"2020-05-21"	101	10	221	81
19664	"89"	1	"2020-05-21"	49	8	109	45
19665	"89"	2	"2020-05-21"	52	2	112	35
19666	"90"	0	"2020-05-21"	75	11	476	169
19667	"90"	1	"2020-05-21"	42	10	265	96
19668	"90"	2	"2020-05-21"	33	1	211	73
19669	"91"	0	"2020-05-21"	803	67	1791	482
19670	"91"	1	"2020-05-21"	385	49	984	274
19671	"91"	2	"2020-05-21"	410	18	797	205
19672	"92"	0	"2020-05-21"	1242	119	3669	994
19673	"92"	1	"2020-05-21"	650	92	2038	581
19674	"92"	2	"2020-05-21"	587	27	1622	411
19675	"93"	0	"2020-05-21"	1078	103	3025	934
19676	"93"	1	"2020-05-21"	522	58	1697	574
19677	"93"	2	"2020-05-21"	550	44	1309	357
19678	"94"	0	"2020-05-21"	1266	73	3294	1079
19679	"94"	1	"2020-05-21"	618	57	1759	629
19680	"94"	2	"2020-05-21"	641	16	1508	437
19681	"95"	0	"2020-05-21"	616	31	2141	655
19682	"95"	1	"2020-05-21"	307	21	1242	411
19683	"95"	2	"2020-05-21"	308	10	895	244
19684	"971"	0	"2020-05-21"	13	2	73	16
19685	"971"	1	"2020-05-21"	11	2	35	8
19686	"971"	2	"2020-05-21"	2	0	38	8
19687	"972"	0	"2020-05-21"	18	1	81	14
19688	"972"	1	"2020-05-21"	12	1	43	10
19689	"972"	2	"2020-05-21"	6	0	38	4
19690	"973"	0	"2020-05-21"	12	0	51	1
19691	"973"	1	"2020-05-21"	6	0	26	1
19692	"973"	2	"2020-05-21"	5	0	25	0
19693	"974"	0	"2020-05-21"	11	1	116	1
19694	"974"	1	"2020-05-21"	8	1	57	1
19695	"974"	2	"2020-05-21"	3	0	59	0
19696	"976"	0	"2020-05-21"	48	13	198	18
19697	"976"	1	"2020-05-21"	26	6	97	12
19698	"976"	2	"2020-05-21"	22	7	98	6
19699	"01"	0	"2020-05-22"	113	2	352	94
19700	"01"	1	"2020-05-22"	56	1	177	55
19701	"01"	2	"2020-05-22"	57	1	173	39
19702	"02"	0	"2020-05-22"	181	14	882	252
19703	"02"	1	"2020-05-22"	89	10	381	149
19704	"02"	2	"2020-05-22"	92	4	499	101
19705	"03"	0	"2020-05-22"	16	0	159	37
19706	"03"	1	"2020-05-22"	10	0	65	19
19707	"03"	2	"2020-05-22"	6	0	94	18
19708	"04"	0	"2020-05-22"	16	1	115	11
19709	"04"	1	"2020-05-22"	5	0	50	8
19710	"04"	2	"2020-05-22"	11	1	65	3
19711	"05"	0	"2020-05-22"	27	2	108	17
19712	"05"	1	"2020-05-22"	10	2	61	8
19713	"05"	2	"2020-05-22"	17	0	47	9
19714	"06"	0	"2020-05-22"	134	11	616	174
19715	"06"	1	"2020-05-22"	66	8	302	90
19716	"06"	2	"2020-05-22"	66	3	305	84
19717	"07"	0	"2020-05-22"	78	6	353	101
19718	"07"	1	"2020-05-22"	33	4	178	72
19719	"07"	2	"2020-05-22"	44	2	173	28
19720	"08"	0	"2020-05-22"	72	5	133	53
19721	"08"	1	"2020-05-22"	28	4	69	34
19722	"08"	2	"2020-05-22"	44	1	63	18
19723	"09"	0	"2020-05-22"	3	1	31	2
19724	"09"	1	"2020-05-22"	1	1	16	2
19725	"09"	2	"2020-05-22"	2	0	15	0
19726	"10"	0	"2020-05-22"	95	2	544	126
19727	"10"	1	"2020-05-22"	55	2	285	80
19728	"10"	2	"2020-05-22"	40	0	257	46
19729	"11"	0	"2020-05-22"	22	5	212	55
19730	"11"	1	"2020-05-22"	14	4	111	39
19731	"11"	2	"2020-05-22"	8	1	101	16
19732	"12"	0	"2020-05-22"	13	0	132	23
19733	"12"	1	"2020-05-22"	6	0	63	14
19734	"12"	2	"2020-05-22"	7	0	69	9
19735	"13"	0	"2020-05-22"	647	75	2809	512
19736	"13"	1	"2020-05-22"	330	60	1445	285
19737	"13"	2	"2020-05-22"	317	15	1341	227
19738	"14"	0	"2020-05-22"	110	8	247	77
19739	"14"	1	"2020-05-22"	46	8	127	53
19740	"14"	2	"2020-05-22"	64	0	120	24
19741	"15"	0	"2020-05-22"	19	1	40	9
19742	"15"	1	"2020-05-22"	13	0	22	6
19743	"15"	2	"2020-05-22"	6	1	18	3
19744	"16"	0	"2020-05-22"	5	1	47	12
19745	"16"	1	"2020-05-22"	5	1	27	7
19746	"16"	2	"2020-05-22"	0	0	20	5
19747	"17"	0	"2020-05-22"	34	4	119	46
19748	"17"	1	"2020-05-22"	13	0	73	31
19749	"17"	2	"2020-05-22"	21	4	46	15
19750	"18"	0	"2020-05-22"	58	0	142	74
19751	"18"	1	"2020-05-22"	26	0	71	37
19752	"18"	2	"2020-05-22"	32	0	71	37
19753	"19"	0	"2020-05-22"	52	6	106	34
19754	"19"	1	"2020-05-22"	31	5	56	27
19755	"19"	2	"2020-05-22"	21	1	50	7
19756	"21"	0	"2020-05-22"	98	17	806	239
19757	"21"	1	"2020-05-22"	44	10	369	136
19758	"21"	2	"2020-05-22"	54	7	434	103
19759	"22"	0	"2020-05-22"	46	2	172	31
19760	"22"	1	"2020-05-22"	19	1	86	18
19761	"22"	2	"2020-05-22"	27	1	86	13
19762	"23"	0	"2020-05-22"	20	8	50	8
19763	"23"	1	"2020-05-22"	13	7	27	5
19764	"23"	2	"2020-05-22"	7	1	23	3
19765	"24"	0	"2020-05-22"	15	1	77	12
19766	"24"	1	"2020-05-22"	8	0	41	5
19767	"24"	2	"2020-05-22"	7	1	36	7
19768	"25"	0	"2020-05-22"	80	12	553	146
19769	"25"	1	"2020-05-22"	47	9	279	84
19770	"25"	2	"2020-05-22"	33	3	274	61
19771	"26"	0	"2020-05-22"	59	6	465	128
19772	"26"	1	"2020-05-22"	36	4	248	78
19773	"26"	2	"2020-05-22"	23	2	217	50
19774	"27"	0	"2020-05-22"	90	3	157	74
19775	"27"	1	"2020-05-22"	46	3	69	35
19776	"27"	2	"2020-05-22"	44	0	87	39
19777	"28"	0	"2020-05-22"	176	11	422	116
19778	"28"	1	"2020-05-22"	77	8	216	59
19779	"28"	2	"2020-05-22"	96	2	192	56
19780	"29"	0	"2020-05-22"	30	2	159	42
19781	"29"	1	"2020-05-22"	13	2	92	27
19782	"29"	2	"2020-05-22"	16	0	65	15
19783	"2A"	0	"2020-05-22"	30	2	115	47
19784	"2A"	1	"2020-05-22"	13	2	47	27
19785	"2A"	2	"2020-05-22"	17	0	68	20
19786	"2B"	0	"2020-05-22"	5	2	103	10
19787	"2B"	1	"2020-05-22"	3	1	55	5
19788	"2B"	2	"2020-05-22"	2	1	48	5
19789	"30"	0	"2020-05-22"	71	9	278	88
19790	"30"	1	"2020-05-22"	35	8	150	43
19791	"30"	2	"2020-05-22"	36	1	128	45
19792	"31"	0	"2020-05-22"	74	24	583	64
19793	"31"	1	"2020-05-22"	48	21	328	40
19794	"31"	2	"2020-05-22"	25	3	255	24
19795	"32"	0	"2020-05-22"	9	2	79	23
19796	"32"	1	"2020-05-22"	4	2	43	14
19797	"32"	2	"2020-05-22"	5	0	36	9
19798	"33"	0	"2020-05-22"	148	23	809	141
19799	"33"	1	"2020-05-22"	76	17	407	71
19800	"33"	2	"2020-05-22"	72	6	401	70
19801	"34"	0	"2020-05-22"	46	11	639	117
19802	"34"	1	"2020-05-22"	26	8	311	67
19803	"34"	2	"2020-05-22"	20	3	325	50
19804	"35"	0	"2020-05-22"	94	5	382	82
19805	"35"	1	"2020-05-22"	50	3	217	43
19806	"35"	2	"2020-05-22"	44	2	164	39
19807	"36"	0	"2020-05-22"	94	4	100	75
19808	"36"	1	"2020-05-22"	44	2	42	41
19809	"36"	2	"2020-05-22"	50	2	57	34
19810	"37"	0	"2020-05-22"	107	10	279	77
19811	"37"	1	"2020-05-22"	55	8	128	50
19812	"37"	2	"2020-05-22"	52	2	150	27
19813	"38"	0	"2020-05-22"	111	15	592	135
19814	"38"	1	"2020-05-22"	58	13	287	74
19815	"38"	2	"2020-05-22"	50	2	300	61
19816	"39"	0	"2020-05-22"	55	0	228	59
19817	"39"	1	"2020-05-22"	21	0	96	31
19818	"39"	2	"2020-05-22"	34	0	132	28
19819	"40"	0	"2020-05-22"	10	1	63	12
19820	"40"	1	"2020-05-22"	7	1	35	6
19821	"40"	2	"2020-05-22"	3	0	28	6
19822	"41"	0	"2020-05-22"	123	9	196	60
19823	"41"	1	"2020-05-22"	68	7	95	34
19824	"41"	2	"2020-05-22"	55	2	101	26
19825	"42"	0	"2020-05-22"	234	31	811	232
19826	"42"	1	"2020-05-22"	136	27	412	160
19827	"42"	2	"2020-05-22"	98	4	399	72
19828	"43"	0	"2020-05-22"	17	1	88	14
19829	"43"	1	"2020-05-22"	5	1	36	9
19830	"43"	2	"2020-05-22"	12	0	52	5
19831	"44"	0	"2020-05-22"	132	6	529	143
19832	"44"	1	"2020-05-22"	67	4	279	87
19833	"44"	2	"2020-05-22"	65	2	249	56
19834	"45"	0	"2020-05-22"	139	16	518	91
19835	"45"	1	"2020-05-22"	80	11	264	57
19836	"45"	2	"2020-05-22"	58	5	254	34
19837	"46"	0	"2020-05-22"	8	1	62	22
19838	"46"	1	"2020-05-22"	1	0	33	10
19839	"46"	2	"2020-05-22"	7	1	29	12
19840	"47"	0	"2020-05-22"	19	2	56	9
19841	"47"	1	"2020-05-22"	6	1	34	8
19842	"47"	2	"2020-05-22"	13	1	22	1
19843	"48"	0	"2020-05-22"	1	0	22	1
19844	"48"	1	"2020-05-22"	1	0	11	1
19845	"48"	2	"2020-05-22"	0	0	11	0
19846	"49"	0	"2020-05-22"	117	13	491	129
19847	"49"	1	"2020-05-22"	57	10	247	79
19848	"49"	2	"2020-05-22"	60	3	244	50
19849	"50"	0	"2020-05-22"	46	3	119	46
19850	"50"	1	"2020-05-22"	28	3	61	21
19851	"50"	2	"2020-05-22"	17	0	57	25
19852	"51"	0	"2020-05-22"	174	14	884	248
19853	"51"	1	"2020-05-22"	102	13	409	144
19854	"51"	2	"2020-05-22"	71	1	469	104
19855	"52"	0	"2020-05-22"	74	5	191	76
19856	"52"	1	"2020-05-22"	28	3	104	37
19857	"52"	2	"2020-05-22"	46	2	87	39
19858	"53"	0	"2020-05-22"	36	3	141	40
19859	"53"	1	"2020-05-22"	14	2	70	24
19860	"53"	2	"2020-05-22"	22	1	71	16
19861	"54"	0	"2020-05-22"	180	21	970	333
19862	"54"	1	"2020-05-22"	78	16	477	202
19863	"54"	2	"2020-05-22"	102	5	485	131
19864	"55"	0	"2020-05-22"	128	5	348	93
19865	"55"	1	"2020-05-22"	75	3	165	53
19866	"55"	2	"2020-05-22"	53	2	183	40
19867	"56"	0	"2020-05-22"	66	11	371	87
19868	"56"	1	"2020-05-22"	40	8	197	53
19869	"56"	2	"2020-05-22"	26	3	173	34
19870	"57"	0	"2020-05-22"	492	49	2067	790
19871	"57"	1	"2020-05-22"	251	35	1049	449
19872	"57"	2	"2020-05-22"	237	13	1012	337
19873	"58"	0	"2020-05-22"	24	2	73	25
19874	"58"	1	"2020-05-22"	10	2	25	13
19875	"58"	2	"2020-05-22"	14	0	48	12
19876	"59"	0	"2020-05-22"	653	77	1784	551
19877	"59"	1	"2020-05-22"	305	59	904	289
19878	"59"	2	"2020-05-22"	347	18	880	258
19879	"60"	0	"2020-05-22"	346	14	928	380
19880	"60"	1	"2020-05-22"	155	11	460	219
19881	"60"	2	"2020-05-22"	191	3	466	161
19882	"61"	0	"2020-05-22"	54	3	181	36
19883	"61"	1	"2020-05-22"	30	3	74	24
19884	"61"	2	"2020-05-22"	23	0	107	12
19885	"62"	0	"2020-05-22"	298	41	1135	277
19886	"62"	1	"2020-05-22"	147	33	552	155
19887	"62"	2	"2020-05-22"	148	8	580	122
19888	"63"	0	"2020-05-22"	31	4	158	40
19889	"63"	1	"2020-05-22"	14	3	87	25
19890	"63"	2	"2020-05-22"	17	1	71	15
19891	"64"	0	"2020-05-22"	26	3	193	26
19892	"64"	1	"2020-05-22"	15	3	101	19
19893	"64"	2	"2020-05-22"	11	0	92	7
19894	"65"	0	"2020-05-22"	21	3	140	25
19895	"65"	1	"2020-05-22"	11	3	67	12
19896	"65"	2	"2020-05-22"	10	0	73	13
19897	"66"	0	"2020-05-22"	1	0	276	34
19898	"66"	1	"2020-05-22"	1	0	122	16
19899	"66"	2	"2020-05-22"	0	0	154	18
19900	"67"	0	"2020-05-22"	605	54	2122	613
19901	"67"	1	"2020-05-22"	314	33	1149	358
19902	"67"	2	"2020-05-22"	290	21	967	254
19903	"68"	0	"2020-05-22"	636	50	2275	767
19904	"68"	1	"2020-05-22"	324	38	1214	467
19905	"68"	2	"2020-05-22"	310	12	1055	295
19906	"69"	0	"2020-05-22"	685	74	2411	606
19907	"69"	1	"2020-05-22"	342	56	1156	334
19908	"69"	2	"2020-05-22"	339	18	1224	263
19909	"70"	0	"2020-05-22"	72	1	227	77
19910	"70"	1	"2020-05-22"	38	0	117	51
19911	"70"	2	"2020-05-22"	34	1	109	26
19912	"71"	0	"2020-05-22"	162	10	574	191
19913	"71"	1	"2020-05-22"	74	8	260	100
19914	"71"	2	"2020-05-22"	88	2	312	91
19915	"72"	0	"2020-05-22"	105	3	287	75
19916	"72"	1	"2020-05-22"	52	3	140	40
19917	"72"	2	"2020-05-22"	53	0	147	35
19918	"73"	0	"2020-05-22"	43	4	363	61
19919	"73"	1	"2020-05-22"	18	3	161	38
19920	"73"	2	"2020-05-22"	25	1	202	23
19921	"74"	0	"2020-05-22"	126	8	779	158
19922	"74"	1	"2020-05-22"	73	7	413	105
19923	"74"	2	"2020-05-22"	53	1	364	53
19924	"75"	0	"2020-05-22"	1284	209	5277	1660
19925	"75"	1	"2020-05-22"	721	164	2969	1041
19926	"75"	2	"2020-05-22"	556	45	2279	612
19927	"76"	0	"2020-05-22"	135	16	660	174
19928	"76"	1	"2020-05-22"	61	11	329	103
19929	"76"	2	"2020-05-22"	74	5	330	70
19930	"77"	0	"2020-05-22"	477	70	2221	601
19931	"77"	1	"2020-05-22"	245	50	1250	363
19932	"77"	2	"2020-05-22"	232	20	964	238
19933	"78"	0	"2020-05-22"	611	41	1831	476
19934	"78"	1	"2020-05-22"	302	39	972	289
19935	"78"	2	"2020-05-22"	308	2	853	186
19936	"79"	0	"2020-05-22"	12	2	55	20
19937	"79"	1	"2020-05-22"	5	0	29	11
19938	"79"	2	"2020-05-22"	7	2	26	9
19939	"80"	0	"2020-05-22"	159	15	643	208
19940	"80"	1	"2020-05-22"	77	11	312	124
19941	"80"	2	"2020-05-22"	82	4	323	84
19942	"81"	0	"2020-05-22"	21	2	101	22
19943	"81"	1	"2020-05-22"	11	1	45	8
19944	"81"	2	"2020-05-22"	10	1	56	14
19945	"82"	0	"2020-05-22"	7	4	37	5
19946	"82"	1	"2020-05-22"	5	3	20	5
19947	"82"	2	"2020-05-22"	2	1	17	0
19948	"83"	0	"2020-05-22"	156	12	830	125
19949	"83"	1	"2020-05-22"	82	10	484	69
19950	"83"	2	"2020-05-22"	73	2	345	55
19951	"84"	0	"2020-05-22"	28	0	224	35
19952	"84"	1	"2020-05-22"	18	0	113	25
19953	"84"	2	"2020-05-22"	10	0	111	10
19954	"85"	0	"2020-05-22"	62	7	175	35
19955	"85"	1	"2020-05-22"	37	5	89	24
19956	"85"	2	"2020-05-22"	25	2	86	11
19957	"86"	0	"2020-05-22"	16	3	121	37
